Housing ID,price,area,bedrooms,bathrooms,stories,mainroad,Mainroad1,guestroom,Guestroom1,basement,basement1,hotwaterheating,Hotwaterheating2,airconditioning,Airconditioning3,parking,prefarea,Prefarea1,furnishingstatus
Housing id -16290,5631549.642718601,16148.92570240016,1.4783990995957377,2.9177474932948972,2.7359469208578178,no,0,yes,1,no,0,no,0,no,0,2.739067795887124,yes,1,unfurnished
Housing id -16291,5732669.085744707,1930.414223422763,4.38398635411235,3.769510290796159,2.9530692014204076,no,0,yes,1,yes,1,yes,1,yes,1,1.3182322266516895,no,0,unfurnished
Housing id -16292,2335159.683191112,14690.536510923039,4.422259786130093,2.7051968255264365,1.552370787935876,yes,1,yes,1,yes,1,yes,1,yes,1,0.21702523338801782,yes,1,unfurnished
Housing id -16293,7160487.836794731,7033.558998040793,3.0012083666680858,3.7292723708218833,1.714431627342405,no,0,yes,1,no,0,no,0,yes,1,1.9754527176165855,yes,1,furnished
Housing id -16294,12683814.468961315,12942.979035707154,3.1012135233646196,3.9851106675165933,2.8676383565280124,no,0,yes,1,no,0,yes,1,yes,1,1.1216178633721265,yes,1,semi-furnished
Housing id -16295,10043702.957571067,7167.129721875373,4.552019146625815,2.8012696554846688,1.9752094629132568,no,0,no,0,yes,1,yes,1,yes,1,0.6533337959742408,no,0,furnished
Housing id -16296,9083120.738611393,7407.420014480365,3.9365324291369794,1.3980548959502856,3.2885912093030987,no,0,yes,1,no,0,no,0,yes,1,1.6002049054263088,yes,1,furnished
Housing id -16297,4634331.373865146,9854.412521358825,5.974818453973829,2.541300012391777,3.776445284921394,no,0,no,0,no,0,no,0,no,0,1.1023347692287868,yes,1,furnished
Housing id -16298,7766145.05111632,1910.670648249693,3.0119696507444518,1.8750695841747191,1.8187994663744034,no,0,no,0,no,0,no,0,yes,1,0.8426540300575821,no,0,furnished
Housing id -16299,4912484.281968543,3412.5907240493434,5.655238390394171,3.541722925046913,2.851085226735531,yes,1,no,0,yes,1,yes,1,yes,1,2.6674875591103318,no,0,semi-furnished
Housing id -16300,8921520.481596962,10709.215127154444,5.252142094237769,3.6099207673543607,1.6997441733485272,no,0,yes,1,yes,1,yes,1,yes,1,0.5573566796799347,yes,1,unfurnished
Housing id -16301,3978775.8910159133,12654.73368893995,5.32197600051868,1.7693375283379218,3.1784707033468793,no,0,no,0,yes,1,no,0,yes,1,1.465528350165342,yes,1,unfurnished
Housing id -16302,9778182.026676185,7358.303148838999,2.6615498846827794,1.3448858558652734,1.0914958246758275,yes,1,yes,1,no,0,yes,1,yes,1,2.3823351643092994,yes,1,furnished
Housing id -16303,13185514.976917414,8267.379556940836,4.622040941677828,2.8006937336631568,3.9813258548601227,yes,1,no,0,yes,1,yes,1,no,0,1.9987742606796146,no,0,semi-furnished
Housing id -16304,9405013.063666806,3154.3618325692405,5.586967826870089,2.099760435471983,3.3532223424657306,no,0,no,0,no,0,yes,1,yes,1,1.3240721282145707,no,0,semi-furnished
Housing id -16305,9777621.283233274,5109.484762773046,3.5863339141948067,2.749108289199843,3.688749944422486,yes,1,no,0,no,0,no,0,yes,1,2.3711786721636425,yes,1,furnished
Housing id -16306,2937407.9366415027,3570.348979153484,3.212066781289926,2.488826939213915,3.0878693794697964,no,0,yes,1,yes,1,no,0,no,0,1.6306646429809084,yes,1,unfurnished
Housing id -16307,8357466.077860631,8793.948589413558,3.5523208289862986,3.9278995847392384,1.0178798184260676,yes,1,yes,1,no,0,no,0,yes,1,0.2890722448409304,no,0,furnished
Housing id -16308,6635387.742518653,6438.299752850548,4.967900769326989,3.9154598089812653,2.3131106386760862,yes,1,yes,1,yes,1,no,0,yes,1,2.0895063520134696,yes,1,unfurnished
Housing id -16309,3113141.9088089643,14682.002396147636,3.2914211049416493,2.2993307258412945,3.765384324057042,yes,1,yes,1,no,0,no,0,yes,1,0.9266089742201379,yes,1,furnished
Housing id -16310,11294001.068538455,8714.029961033537,1.487751198917072,3.7704043761049153,2.2533255978967914,no,0,yes,1,no,0,no,0,no,0,0.5834154913355177,no,0,semi-furnished
Housing id -16311,13120623.582709735,7405.707095948634,3.061601508239895,3.953578045685238,2.217837060487439,yes,1,yes,1,no,0,yes,1,no,0,0.07730646299431387,yes,1,unfurnished
Housing id -16312,10575997.926254688,5156.862100454781,4.451738306912326,3.4076805670250225,3.548191453430933,no,0,yes,1,no,0,yes,1,no,0,0.5767874822904715,no,0,furnished
Housing id -16313,6459991.588531651,15780.08518447381,4.497207185187523,3.9616468320857003,2.3113571436316525,no,0,yes,1,yes,1,no,0,no,0,0.11538272296149643,yes,1,furnished
Housing id -16314,7800340.347645323,3757.962724335177,2.8466499038227684,1.0738822728883972,3.363805476953707,no,0,no,0,yes,1,yes,1,no,0,1.2995676237486204,yes,1,semi-furnished
Housing id -16315,3311493.491633875,15320.504950132918,5.778930046033593,2.511865150520899,2.016300935524023,no,0,no,0,no,0,yes,1,yes,1,0.05379215681660032,no,0,furnished
Housing id -16316,8327587.527720974,4202.510647492096,5.386159977415021,3.0782663234384557,2.6022961175245043,no,0,no,0,no,0,yes,1,yes,1,0.9708664950196102,no,0,furnished
Housing id -16317,7236198.174487153,9452.222663242841,5.3484862296320435,1.518100566992705,2.986825827433881,no,0,yes,1,yes,1,yes,1,no,0,2.9494174026027693,yes,1,semi-furnished
Housing id -16318,3735901.203568356,8393.937642149162,3.3107314565378734,1.8998798409705748,3.9252306002618402,no,0,no,0,no,0,no,0,yes,1,0.12534478832071572,yes,1,unfurnished
Housing id -16319,4609290.005966168,14251.804125038301,3.962024526144874,3.1318174016472846,2.619586759304632,no,0,yes,1,yes,1,yes,1,no,0,1.7789924098339367,yes,1,unfurnished
Housing id -16320,4245062.182109185,13260.02471967198,4.434373930539692,2.4363656203516726,2.4575936599966033,yes,1,yes,1,yes,1,yes,1,yes,1,2.049911299027946,no,0,unfurnished
Housing id -16321,8636855.810345769,7646.465402164098,1.985897781276392,1.5208623139445154,3.8615572929434427,no,0,yes,1,no,0,yes,1,yes,1,1.0487300621180566,no,0,unfurnished
Housing id -16322,3894090.211648724,15788.759318714247,4.035155688680334,1.2106261155915372,3.1752681226701336,yes,1,no,0,yes,1,yes,1,no,0,2.031484335315953,no,0,furnished
Housing id -16323,11561837.816499624,10821.937713830752,2.206911316598665,1.6469244563889873,1.520856048259533,yes,1,no,0,no,0,yes,1,yes,1,2.658326870743956,yes,1,semi-furnished
Housing id -16324,4826224.8769072015,2194.650424226525,5.279811769362894,3.5706202460787053,2.4342113191003674,yes,1,no,0,yes,1,yes,1,yes,1,2.0837947395478214,no,0,furnished
Housing id -16325,11495951.2901961,5718.431182714643,4.327900049169991,1.929443337455762,2.135650691555804,no,0,yes,1,yes,1,no,0,yes,1,2.0550000171288323,yes,1,furnished
Housing id -16326,10518126.13733059,2043.2089423172715,4.000267788154028,3.587222136646194,3.9362914411797147,no,0,no,0,no,0,no,0,yes,1,0.4831333679868314,no,0,unfurnished
Housing id -16327,9857238.563618239,16011.850768685397,1.6891112983428678,3.334082728479302,2.503256076371352,yes,1,yes,1,no,0,yes,1,yes,1,2.3069490393899827,no,0,furnished
Housing id -16328,4503776.5636735,13361.751390098232,2.8800497367801814,2.3048686820997135,1.5166633155117477,no,0,no,0,no,0,no,0,no,0,2.8119665748746314,no,0,semi-furnished
Housing id -16329,11801265.05201525,2043.4773735487752,4.842142635353455,1.8811942073347137,3.433095999085512,yes,1,yes,1,yes,1,no,0,no,0,0.5962076171133763,no,0,furnished
Housing id -16330,8530466.215838473,4178.491017592415,3.4735421848254795,1.5729109389510931,1.709820629123016,no,0,no,0,no,0,no,0,yes,1,0.7393739011763836,no,0,unfurnished
Housing id -16331,10073303.931690665,15649.863567424003,4.5798959828677805,1.3817306294299057,1.7885415521055772,no,0,yes,1,yes,1,yes,1,yes,1,1.5897148328830797,no,0,furnished
Housing id -16332,8233080.269270202,14496.552469179018,1.0271127185265019,1.06696806652778,3.032901346137817,no,0,yes,1,yes,1,no,0,no,0,0.43843804791463625,yes,1,furnished
Housing id -16333,4353907.862743804,10511.83386322447,4.266845498635703,1.8105044984032737,3.7417708213600047,yes,1,no,0,yes,1,yes,1,yes,1,1.9691318945961989,yes,1,unfurnished
Housing id -16334,7115977.516865873,8542.27590454101,4.634611293709307,1.4217342778115882,2.2395374121636507,no,0,yes,1,yes,1,yes,1,no,0,1.6064338583062412,no,0,furnished
Housing id -16335,8336905.094442875,4909.727399158779,2.573534408782197,1.3774117499207525,2.4414837634533675,no,0,yes,1,yes,1,no,0,yes,1,1.4823735205560706,no,0,unfurnished
Housing id -16336,6979568.120888313,13140.122014954686,5.588944667232973,3.5409988244924158,1.2319898226234032,no,0,no,0,no,0,yes,1,no,0,1.2962189668188029,no,0,furnished
Housing id -16337,7597380.39177012,14580.565684651137,1.873963159244147,3.1248264054727577,2.3144756043188277,no,0,yes,1,no,0,yes,1,yes,1,2.106972206410172,yes,1,unfurnished
Housing id -16338,4135009.7372772694,11751.202307909996,4.388035284864517,3.54450348187734,3.1325170878608786,no,0,yes,1,no,0,yes,1,yes,1,0.60625839795078,no,0,furnished
Housing id -16339,10399889.864383815,13865.529117627444,2.079774025384302,1.3042019775583489,3.242523622995055,yes,1,no,0,no,0,yes,1,no,0,1.6951843002956126,yes,1,semi-furnished
Housing id -16340,12354602.66699913,13159.509473682403,1.2521568716370937,1.5373949844871788,2.72401361045696,no,0,no,0,no,0,no,0,no,0,2.539613718673946,yes,1,furnished
Housing id -16341,9018487.914938357,14642.220242623856,4.4721863267982584,2.62012435675233,3.2640581246854157,yes,1,no,0,yes,1,no,0,no,0,1.9322183305952294,no,0,semi-furnished
Housing id -16342,9864644.601253148,8367.051990611022,1.3460024758754172,2.6787685919709063,1.353765881274586,yes,1,yes,1,no,0,no,0,yes,1,1.9425057613172398,no,0,unfurnished
Housing id -16343,10366676.396224165,9266.407309286675,5.900681842908307,3.7576330510240235,2.5618896154126234,yes,1,no,0,yes,1,no,0,yes,1,2.990201957089159,yes,1,unfurnished
Housing id -16344,9362391.301451381,3283.863584419366,1.0923812483879027,2.5750413998085167,3.3109903372130622,no,0,no,0,no,0,no,0,no,0,0.3846777347395386,no,0,unfurnished
Housing id -16345,3550620.424556362,15254.914244285581,5.822530874336317,1.4914001891713624,1.2135714796624866,yes,1,no,0,yes,1,no,0,no,0,1.0966686854314263,yes,1,semi-furnished
Housing id -16346,4675306.644960353,13215.049781445403,1.1501093120353114,2.6783179952486895,2.4927909198274394,no,0,no,0,yes,1,yes,1,yes,1,1.8956518669238196,no,0,semi-furnished
Housing id -16347,7162589.36174073,11788.81683838065,1.731155601430908,1.474533686184267,1.7456410791699382,no,0,no,0,no,0,yes,1,yes,1,1.305895843639468,yes,1,furnished
Housing id -16348,3948975.929399955,7509.336313361172,2.962933312728165,2.5855212776735836,3.3923867372331626,yes,1,yes,1,no,0,yes,1,no,0,1.0578414642004956,yes,1,furnished
Housing id -16349,10969499.579063265,2863.4456634434223,2.9610237551915737,1.16403502272573,3.2471487915279633,no,0,yes,1,no,0,yes,1,no,0,0.6154047626516845,no,0,unfurnished
Housing id -16350,8952926.008075632,2192.75890104789,1.2656075129468753,1.1959667763548067,2.286443560121538,yes,1,no,0,yes,1,no,0,yes,1,1.57654378661172,yes,1,unfurnished
Housing id -16351,6778115.041092701,11135.384697961672,1.3086220436650127,3.679289272251336,3.057998393648651,no,0,yes,1,no,0,no,0,no,0,1.6853097036556282,no,0,unfurnished
Housing id -16352,10924710.083761252,2397.43713154169,3.678224819537134,1.926125190986167,1.2142692583916772,yes,1,yes,1,no,0,no,0,yes,1,1.405792395116734,yes,1,furnished
Housing id -16353,2705294.737252295,8699.63045402545,1.723910655848189,3.384152037937855,2.7640880691820295,no,0,no,0,no,0,yes,1,yes,1,1.429551159643316,yes,1,furnished
Housing id -16354,4359447.255294366,14672.002681501152,5.345219314813499,3.4652990452846346,2.679624285066273,yes,1,no,0,no,0,no,0,yes,1,0.11972509994499525,no,0,furnished
Housing id -16355,6940331.548820762,5178.551690627681,4.218211355779088,3.259002467595633,2.455975244198064,yes,1,yes,1,no,0,yes,1,no,0,0.0012930237344009887,yes,1,unfurnished
Housing id -16356,4126951.4648539294,15691.250839093256,4.02176758975844,1.04242694517297,1.4562252012509311,no,0,no,0,no,0,yes,1,no,0,1.8430663837406343,no,0,semi-furnished
Housing id -16357,8441718.869837191,10434.07313117565,5.601959192211683,2.7201492221547277,2.6485607585423114,yes,1,no,0,no,0,no,0,yes,1,2.7799517881471094,yes,1,furnished
Housing id -16358,8117622.241844126,1798.5096697244835,2.385254656349753,2.4228104769146066,2.2697226946228555,no,0,no,0,no,0,no,0,yes,1,2.4559765003110448,yes,1,furnished
Housing id -16359,6784712.097446068,9217.939290188415,2.0773256497900228,1.9641688208952024,2.172739416998011,no,0,no,0,yes,1,no,0,yes,1,1.7900121889462957,yes,1,unfurnished
Housing id -16360,5007028.2525120415,11645.284826018653,1.9145154288139223,3.9585018507778247,1.095649585274835,no,0,no,0,yes,1,yes,1,no,0,0.5324928396370541,no,0,furnished
Housing id -16361,13095808.105553469,10398.985057497752,4.207785603611227,1.6775064868914735,2.420685123588579,no,0,no,0,yes,1,yes,1,yes,1,2.750544520370508,no,0,furnished
Housing id -16362,6189122.6691136565,15948.579633955616,1.593569799239651,2.709781680014069,3.8559321116573004,no,0,no,0,no,0,yes,1,yes,1,1.681176922073011,no,0,unfurnished
Housing id -16363,9030032.356346205,5899.926949365663,1.5469660087058037,3.7496280956563295,2.2412040250704366,yes,1,no,0,no,0,yes,1,yes,1,1.4071479444744206,no,0,semi-furnished
Housing id -16364,6922811.593249045,14896.484125662308,4.076320197573727,1.226329828594985,2.3812523281197735,no,0,yes,1,yes,1,no,0,yes,1,1.7034459953184284,yes,1,furnished
Housing id -16365,2573952.785553431,6998.478395949941,3.89057607738479,3.7691633745584876,2.7525097287796876,no,0,no,0,yes,1,no,0,no,0,2.8190414324073374,yes,1,semi-furnished
Housing id -16366,2588453.877295807,5834.43974024331,2.2768182671659485,1.4908968852045765,2.574431953319985,no,0,no,0,yes,1,no,0,yes,1,0.6952543758020241,yes,1,furnished
Housing id -16367,11029712.828733662,13388.251675311281,3.1058619802919862,1.623053263063099,1.0035310503367447,no,0,no,0,yes,1,no,0,no,0,0.6115664374132641,yes,1,unfurnished
Housing id -16368,3543201.846379722,6466.455617571238,1.3091263436673324,1.6246615767051753,3.553463559965731,no,0,no,0,no,0,no,0,no,0,2.686218033970961,yes,1,semi-furnished
Housing id -16369,2091061.860301042,14928.685902548963,1.8049898885588858,3.7637119636019563,1.0980975988239563,no,0,yes,1,no,0,no,0,no,0,1.9350161931743823,no,0,unfurnished
Housing id -16370,11849617.168309608,6539.433596481296,1.8256560000220108,1.815458625551247,3.322469587054207,yes,1,yes,1,yes,1,yes,1,yes,1,1.8596843364753404,no,0,semi-furnished
Housing id -16371,3836835.141765445,14958.059567104277,5.280180140190496,2.4994489550552372,2.1737078524696267,no,0,yes,1,yes,1,no,0,yes,1,0.8179284923753739,no,0,furnished
Housing id -16372,12069010.63217725,14638.015886945239,1.2992898995974203,2.8597726081129133,2.36192540144316,no,0,no,0,no,0,yes,1,no,0,0.5878560540399705,yes,1,furnished
Housing id -16373,3926553.231641478,3438.689110114058,4.13837844928869,1.9534273994853706,2.510493350870599,yes,1,no,0,no,0,yes,1,yes,1,1.371005402373329,no,0,unfurnished
Housing id -16374,8249536.045337945,15235.623134733143,2.211796259760374,2.0840038811977513,1.6541592588723963,no,0,no,0,no,0,yes,1,no,0,1.3663773532300874,no,0,furnished
Housing id -16375,12821484.549438544,9144.664870861736,4.10124113961858,3.6237747445724864,3.8142242603585816,yes,1,yes,1,no,0,yes,1,yes,1,2.8037730207205858,yes,1,furnished
Housing id -16376,2218228.3342866143,6281.920141192732,4.389474046867417,2.6545922112673925,2.2978994181945716,no,0,yes,1,no,0,yes,1,no,0,2.8490752115715106,yes,1,semi-furnished
Housing id -16377,11486993.160276983,15503.636827051503,4.434625102628646,3.4528467496500097,2.0968512232054604,no,0,yes,1,no,0,no,0,no,0,1.786350100095774,yes,1,furnished
Housing id -16378,2178617.5433712127,11115.85458486377,3.1427824310102843,2.5686475663684383,1.8690756314630592,no,0,no,0,no,0,yes,1,yes,1,0.4767312728078871,yes,1,furnished
Housing id -16379,12216992.684408583,3433.8804126574328,5.213384672385944,2.048101477655384,3.625704794459449,no,0,no,0,yes,1,no,0,yes,1,2.977218916073775,no,0,furnished
Housing id -16380,8247193.801207489,5308.46957842056,3.0578005897132865,2.191642873299031,1.6420667144852814,yes,1,yes,1,yes,1,no,0,yes,1,0.26489681135533716,yes,1,unfurnished
Housing id -16381,13292688.271980593,10327.604838824614,4.222784969344437,3.204988560791043,2.3084916742611914,no,0,yes,1,yes,1,yes,1,yes,1,2.040351776309693,no,0,furnished
Housing id -16382,2044797.4445192772,8344.32046875144,2.767733450515099,3.42864135078689,3.2327563399280805,yes,1,yes,1,no,0,yes,1,yes,1,1.6262752576585093,yes,1,unfurnished
Housing id -16383,5829754.421228651,7566.369486915484,5.19678063370104,3.5435419182575862,3.71435069205852,no,0,no,0,yes,1,yes,1,yes,1,0.43457503790841334,yes,1,furnished
Housing id -16384,13071168.581346814,6673.308200667524,1.8276913906997359,1.9036488365276099,1.022435906137199,yes,1,no,0,yes,1,no,0,yes,1,0.44277965612466386,no,0,unfurnished
Housing id -16385,7811585.539235619,6156.604066726745,1.4350893133622207,3.3773303587950734,2.5624127402712715,yes,1,yes,1,no,0,no,0,no,0,0.1743142226560247,yes,1,furnished
Housing id -16386,5983373.444372178,7459.198895833922,3.4933073095390768,1.2336701508976393,3.2317282060843224,yes,1,yes,1,yes,1,yes,1,yes,1,2.8109940499808617,no,0,unfurnished
Housing id -16387,5879757.95071697,3857.5098894113976,1.3571962312791461,1.347901747864166,3.837689615458121,yes,1,yes,1,yes,1,yes,1,no,0,2.3805046253880273,no,0,furnished
Housing id -16388,12299224.38716518,11588.859715320481,1.6655413381312647,2.792887707711834,3.6375424985036364,no,0,no,0,yes,1,yes,1,no,0,2.0891453714872443,no,0,unfurnished
Housing id -16389,3876902.5745588364,8062.641027167093,1.0382799464286998,3.750663922279225,3.40744567729796,yes,1,no,0,no,0,no,0,yes,1,2.7392673605793187,no,0,unfurnished
Housing id -16390,13020644.363320967,16024.481312191274,4.404276268191344,1.8164055969939645,1.5287745981150456,no,0,no,0,yes,1,no,0,no,0,0.5446525580733185,yes,1,semi-furnished
Housing id -16391,2641148.131342348,3411.759512841225,1.5172968971312035,3.75410538707053,3.064767012269086,no,0,yes,1,no,0,no,0,no,0,2.563739178345775,no,0,semi-furnished
Housing id -16392,6563151.65029203,14598.199763121005,3.6546126838211963,2.7017248157473936,3.481618855513964,no,0,no,0,yes,1,yes,1,no,0,2.1038105196400787,no,0,furnished
Housing id -16393,10567887.62204289,2922.3185049625818,1.0822285365619502,3.4621274151268007,2.1456791948170855,yes,1,yes,1,yes,1,yes,1,yes,1,2.8015014804062712,yes,1,unfurnished
Housing id -16394,13152822.392728992,9950.650248357488,2.9907762024280813,1.6125035844627669,2.597115468209547,yes,1,yes,1,yes,1,no,0,yes,1,0.1462243066872405,yes,1,semi-furnished
Housing id -16395,7870828.218455522,3302.9671941385304,5.451470588483967,2.6156699484380153,1.624232499944783,yes,1,no,0,yes,1,no,0,no,0,2.1572770446975187,no,0,semi-furnished
Housing id -16396,8232151.966059501,14814.115638041048,1.534011266624503,3.4036562175692957,1.421996851484384,no,0,yes,1,no,0,yes,1,yes,1,0.7166688435795361,yes,1,unfurnished
